review,label
"Percuma promo kalo harganya dinaikin, mahal banget lagi",Negatif
Mantep,Positif
Very help,Positif
Good,Positif
Too much other fee dan fee service gojeknya mahal banget,Negatif
bagus,Positif
Puas pakai ini,Positif
"Cukup bagus, Akan Lebih bagus bila dilengkapi kemampuan merekam Waypoint personal",Positif
"Gopay gw ga bisa digunain, padahal gw ga ngapa ngapain, udh email Gojek juga tetep ga di respon katanya tunggu 2-4 hari, trus gopay gw gimana gitu",Negatif
sdh langganan,Positif
Makasihhhh pak martabaknya endul,Positif
Sangat membantu dimana pun dan kapan pun,Positif
Verygood,Positif
aplikasi tai promo sok sok an banyak malah gabisa kepake lol,Negatif
great app,Positif
Bagusss mantappppp,Positif
Sudah membeli langganan gratis ongkir di gofood plus tapi tetap tidak bisa digunakan padahal sudah memenuhi S&K tolong kalau mau jualan boleh nipu jangan 🙏🏽😘,Negatif
Gojek sangat membantu,Positif
"Mending bikin rules deh untuk drivernya jangan suka cancel, kita yang udah nunggu lama tbtb di cancel harus cari driver baru dan nunggu lagi. NGESELIN TAU GA!",Negatif
Ok,Positif
"Thank you,,,
Bersyukur gocarnya datang tepat waktu
Jadi kita gak terlambat Je gereja 
Untuk Ibadah merayakan Hari Kenaikan Isah Almasih.
Bersyukur 🙏🙏🙏",Positif
Mwd,Positif
Good job,Positif
Banyakinn promoo yaaa buatt akuun ak hahahsh,Positif
"saya pasti membutuhkan gojek kapan pun yang saya butuh kan, dan sangat cepat",Positif
Mantap,Positif
Memudahkan hidup,Positif
"Admin gojek yg terhormat 
Please dong turunkan harga ongkir gofood,gomart dan gosend untuk wilayah kota kalimantan timur balikpapan 
Masa harga ongkir lebih mahal dari harga sebungkus nasi goreng 🥲 , nasi goreng sebungkus 18rb , harga ongkirnya 19rb ,, sedih banget aku tuh 🤣",Positif
Easy to get a driver,Positif
Good,Positif
Fast respon,Positif
Apps yg selalu membantu saya urusan kirim mengirim,Positif
Keren,Positif
"Ketika ada masalah pemesanan, selalu pihak customer yang dirugikan tanpa ada solusi sampai harus menghubungi customer servicenya sendiri.  Driver masih bisa seenaknya memanfaatkan loophole yang menahan jalannya pesanan tanpa adanya kemampuan customer untuk melakukan cancel karena pesanan yang bermasalah. Sementara tiket otomatis untuk melaporkan masalah seperti ini jadi tidak berguna. Mohon dipertimbangkan kontrol customer untuk mengcancel pesanan karena sistem troubleshoot ticketing saat ini tidak berguna saat kesalahan terdapat pada mitra gojek sendiri.",Negatif
became the worst app,Negatif
good,Positif
"kecewa, sering order disini, tapi akhir akhir ini entah kenapa drivernya makin sesuka hati, makanan ga di pick up, overtime sampe makanan lembek, kuahnya habis, dari yg panas sampe dingin, rugii uang banyak sayaa karena makanan jadi tidak bisa dimakan, komplain juga tidak ditanggapi, rugii banget",Negatif
Lanjutkan,Positif
Semenjak ada gojek apa apa jadi mudah .terimakasih gojek sudah membantu 👍🏻,Positif
Katanya bayar coin dulu. Gw cb bayar gopay gw juga yg kepake! Ga jls,Negatif
selalu setia pake gojek,Positif
"Kami sering banget ada tamu Dan menjadi kebiasaan kami ketika ada tamu pada saat jam makan, kami mengusakan utk menjamu tamu kami ,, seadanya,, semampu kami dulu kami repot sekali ,, harus masak atau keluar mencari rumah makan utk beli makan,, namun sekarang,,, semuanya jadi mudahhh Ketika ada anggota keluarga yg sakit ssh menjadi kebiasaan pula saudara saudara pada datang menjenguk di rumah,, pesan makanan lewat aplikasi go food,,, tanpa repot semua sdh sampai alamat,, Terimakaih gojek,, semua jadi mudahhhh",Positif
Mahal,Positif
Sangat membantu sekali,Positif
Good job 🫡,Positif
Gg,Positif
Mantap,Positif
"Masa saya udah bayar tagihan gopaylater masih tetep ada tagihan, mana ga akurat sama yang di tokped, terus cs nya sama pada ga becus semua, padahal ini perusahaan besar",Negatif
Driver sangat mudan dan sangat sering melakukan pembatalan sepihak. Hampir 2 bulan terakir sering terjadi seperti ini,Negatif
ga melakukan apa apa tb tb ke blokir goblok emang,Negatif
Ok,Positif
"Rela ngantarin ke gang sepi, makasih banyak bang sukses selalu",Positif
Untung ada abang Grab Car bisa pulang cepet deh,Positif
Di saat apps” lain mehong” pemyelamat nih pake gojek.. serba murah.. dan banyak promonya akhirnya ak lebih sering topup in gopay dan pake gojek even utk pembayaran” biasanya juga pake gopay,Positif
Thanks,Positif
Good,Positif
Denda yang membagongkan 2K/hari,Negatif
ok lah,Positif
"Sangat membantu operasional, banyak-banyakin promo yah hehe",Positif
"pelit bener skrang kasih promo, pinda aplokasih lain lama""",Negatif
Xx,Positif
Apa lagi disaat malam hari. Perut lapar. Gofood sangat membantu. Sukses selalu,Positif
good,Positif
makin mahal ta ini ?,Negatif
Mantap,Positif
SEDARI DULU SELALU MERASA BERSYUKUR ADA GOJEK JADI SEMUA MASALAH TERATASI TERIMAKSIH BAPAK/IBU GOJEK SEMUANYA🙏🏼🙏🏼🙏🏼 SEMOGA KITA SELALU DIBERIKAN KESEHAT AGAR BISA MENCARI REJEKI❤️🥳🙌🏼,Positif
"Very useful application as we are getting hectic recently to do all stuffs like grocery, ordering food, paying bill etc Gojek help a lot to make our life easier and saving so much time.",Positif
Paling benci ketika mau pesen gocar/gojek pada nyari cash semuah 😁,Positif
Kalau soal diskon susah banget di dapet malahebih mahal dr yg lain sangat disayangkan jadi aku hapus apk nya,Negatif
Bnget,Positif
Keren,Positif
"Mantab gojek maju terus,,,, terus maju ya",Positif
"Aplikasi mudah di gunakan, membantu dalam kehidupan sehari2👍👍",Positif
Saya senang menggunakan gofood karena bisa mewujudkan makanan dan minuman tanpa gerakan. Cukup via hp,Positif
Saya kena scam sama gojek,Negatif
gotix nya tolong diperbaiki dong,Negatif
Top,Positif
Banyak diskonnyaaaaa,Positif
Repay waktu dn Pelayanan yg nya Baik Dan Ramah,Positif
kalo lapar ya pake gojek ( gofood),Positif
Mantappp gannnnnn,Positif
"driver nya sejauh ini tidak pernah mengecewakan, selalu berusaha yang terbaik dalam mengantar makanan dan berkas atau apapun. thank you gojek",Positif
Terimakasih,Positif
Aplikasi bagus banget,Positif
Makin mahal,Negatif
"Hadirlah dirimu
Berikan suasana baru
Kau mampu tenangkan aku
Disaat risau dalam hatiku
Lembutnya sikapmu
Meluluhkan hati ini
Terbuai aku terlena
Oleh dirimu oleh dirimu wo
Jantung pun bergetar
Saat engkau ada didekatku
Mungkinkah diriku
Telah jatuh cinta pada dirimu wo
Sebisa diriku
Mencoba untuk melupakanmu
Namun ku tak bisa
Kau pun slalu ada dalam hatiku
Dan biarkan semua
Mengalir apa adanya
Ku yakin kau pun pahami
Perasaanku perasaanku wo
Jantung pun bergetar
Saat engkau ada didekatku
Mungkinkah diriku
Telah jatuh cinta pada dirimu wo
Sebisa diriku
Mencoba untuk melupakanmu
Namun ku tak bisa
Kau pun slalu ada dalam hatiku
Jantung pun bergetar
Saat engkau ada didekatku
Mungkinkah diriku
Telah jatuh cinta pada dirimu wo
Sebisa diriku
Mencoba untuk melupakanmu
Namun ku tak bisa
Kau pun slalu ada dalam hatiku",Positif
usefull,Positif
"So much helpful, especially when you in indonesia",Positif
Keren,Positif
Jadi pelanggan gofood plus setahun terakhir. Tapi bulan ini udah nggak ada pilihan perpanjang subcription gofood plus. Jadi saya memutuskan berhenti pakai aplikasi ini. Kecewa sekali. Seharusnya pelanggan setia dapat service yang bagus. Tapi malah dihilangkan pelayanannya.,Negatif
cinta gojek,Positif
Gojek maju terus,Positif
Layanan bagus,Positif
Good people,Positif
Kereen,Positif
good aplikasi,Positif
"Sekarang makin susah dapat driver gocar, driver diam saja dan tidak merespon",Negatif
mantap,Positif
Selalu sangat membantu,Positif
Good service,Positif
Paling d best,Positif
Banget,Positif
so greatt,Positif
Terima kasih sukses selalu,Positif
"Dear Gojek,

Tolong dibenerin ya sistemnya. Masa pas saya pesen Gojek awalnya dikasih tau kalau “jaringan terputus”, kok perjalanannya tetap terpesan? Gara2 ada tulisan jaringan terputus saya jadinya mesen perjalanan Gojek 2 kali dan harus batalin driver yg pertama! Tolong diperbaiki sistemnya, kalo emang jaringan terputus ya terputus aja, kasih juga notifikasi kalo driver sudah mau datang. Kasian kan kalau rejeki org terputus cuman gara-gara sistemnya yang gak bener!

Segera perbaiki.",Negatif
Suka bngt,Positif
Mudah digunakan,Positif
"Gopay saya di blockir tanpa alasan, saya baru ngisi gopay tiba” di blockir ga jelas !! Gua kerja beli makan duit disitu semua eh malah diblockir!",Negatif
udh jarang promo nya bahkan gada,Negatif
Sudah menghubungi via instagram terkait email pada akun yg lama. Balasan pertama saya diminta info mengenai email tsb. Tapi  setelah itu tidak ada tindak lanjut walaupun sudah saya tanyakan lagi dan lagi.,Negatif
Nice,Positif
Harga ongkir mahal bgt,Positif
okela klo laper tengah malam cepet dapat drivernnya,Positif
Aplikasi yang selalu dipakai..karena cepat dan mudah....great app!,Positif
Delightful Apps,Negatif
"Tolong gojek drivernya di tertibkan, udah di telpon nanya alamat, dan udah ditungguin ternyata dia cancel, terus mau cek riwat drivernya ga ada, driver kayak gini bikin pelanggan kabur",Negatif
Best,Positif
I enjoy this application and also with all of the upgrades. I hope the more restaurants in Padang are available in here. And also please attach more promos!,Positif
Ngadi ngadi.. Beli ongkir gratis makan kalo ini.. Pindah ke grab dahh.. Kirain masih mahalan grab ternyata gojek lebih mahal.. masak beli makanan 14K ongkirnya 16K padahal cuma 1km aja dari lokasi.. Ngadi ngadi..,Negatif
Sekali,Positif
Jjbv,Positif
"Trims
Darma 1119",Positif
"Sampah concept investasi bodongnya, development yang sangat lelet untuk company yang cukup besar, kantoran yang sangat amat amatiran",Negatif
This apps it’s make people get transportation  better than having to wait angkot,Positif
Yes,Positif
"Banyak bug dan eror di iphone 11 , stak di logo gojek , harus di uninstal trus download lagi , benerin dong , udah 1 thn lebih begini trus",Negatif
"Sumpah ke 2x nya kirim uang dari gopay ke bnk bni nggak masuk masuk, dari kemarin loh, udah chat CS nya di apk malah robot yang bales ketika pilih masalah transaksi malah di tutup chAt nya ama robot nga, terus uang gua gimana ini woii!!!!!",Negatif
Alhamdulillah saat ini menggunakan gojek sangat membantu,Positif
👍👍,Positif
Bagus,Positif
Bagus,Positif
"CS nya jelek bgt, gak ngasih solusi.",Negatif
Beli bubur ayam 2 kotak aja biaya aplikasinya doang 9rb gilak,Negatif
Tepat waktu untuk penjemputan gojek,Positif
"Setiap laporan low respon, padahal begitu berharganya setiap waktu",Negatif
Good,Positif
Keren,Positif
Mantap,Positif
Promonya kebanyakan pakai paylater hehe. Mau beli cash malah disuruh ngutang🙏🏼,Negatif
Tambahkan fitur untuk menghapus riwayat transaksi dong,Positif
"Gojek   perusahaan pencuri yang mencuri uang pelanggan
Jangan percayai Gojek 
Mereka mengambil uang saya dan saya tidak ikut dengan sopir 100,000
Perusahaan yang mencuri uang pelanggan secara tidak adil
Saya mengirimi mereka foto percakapan dengan pengemudi, tetapi meskipun demikian mereka mencuri uang saya dan mendukung pengemudi dalam mencuri",Negatif
👍👍👍,Positif
"Good Services , love it",Positif
"Sejauh ini saya make belum ada bug, bagus",Positif
"Email saya digunakan oleh akun yang bukan milik saya, namun GOJEK tidak berbuat apapun yang bisa membantu saya menghapus email saya dari akun orang lain! Terimakasih",Negatif
Harganya Sementara Masih Ramah di Kantong,Positif
"Aplikasi mudah digunakan, dapat memonitor progress pesanan, dan dapat diandalkan.",Positif
The best,Positif
Good apps,Positif
Thankyou,Positif
Bagus,Positif
Oke,Positif
"Just remove this feature, the restaurant wont prepare the food till the driver came!!!",Negatif
"Easy to use, helpful, excellent services.",Positif
"sangat memudahkan perjalanan kami kapan pun dan dimana pun,terimakasih atas layanan transportasi publiknya 🙏🏻",Positif
Okee dan pemilihan titik jarang meleset,Positif
Maaf saya uninstall karena udah kesekian kali pake gojek bandara soeta drivernya (mobil) tidak niat ngantar penumpang tidak sampai titik lokasi masih lebih baik taksi online yg lain.,Negatif
Good,Positif
"Gojek praktis banget gilsss, trus gopay the best!!!",Positif
"Tolong lah diskon dikit mahal bet anj gojek, beda sama apk lain",Negatif
Sangat memuaskan sekali,Positif
thanks,Positif
mantab semakin  jaya jaya jaya,Positif
i love gojek pls give me promo mwa,Positif
Banyakin terus promonya yah 😍,Positif
Good,Positif
Mantappp,Positif
Ki,Positif
Mantap,Positif
Memuaskan,Positif
"Kenapa Untuk Setting Lokasi gak Bisa milih lebih dari satu dan gak ada pengaturan menambahkan Lokasi, susah untuk menentukan Lokasi yang akurat dan tidak bisa menyimpan lokasi secara mudah
Tolong tambahkan fitur save address pada menu alamat, soalnya percumah mau pesen kalo alamatnya gak bisa di save secara mudah",Positif
Ok,Positif
Bad customer service,Negatif
"Saat buka aplikasi selalu stuck dan Force Close di logo Gojek.
Device Iphone X IOS 16.4.1",Negatif
Aplikasi lengkap yg sangat membantu sekali.. mantapp,Positif
Alhamdulilah selama naek gojek/gocar driver selalu ramah 🤠,Positif
"gojek skrg entah kenapa pas jam sibuk ga dapet dapwt, trs sekali dapt harganya dimahalin 3-4 rb
pegawai gojek jg skrg sering lawan arus, ga mau ambil kalo jauh padahal masih 1 km an, trs blg kalo dia rugi ngambil pesenannya. gojek skrg entah kenapa gajelas banget, skrg juga kalo pesen gojek suka tiba tiba kepesen 2 (ini udah kejadian sampe 5x) terus kalo dibatalin harganya naik wkww lucu lucu😂😂😂
akun ga ngapa ngapain malah di bekuin, jarang ada promo, pake promo tambah mahal",Negatif
banyak diskon,Positif
Ok,Positif
I have to know how much money i used on gojek app but i can’t download the statement bugging the done button cannot be clicked,Negatif
Nice,Positif
Make be havefun,Positif
Sebaiknya dibuat filter GoFood Plus di Filter Resto sehingga memudahkan customer yang berlangganan paket GoFood Plus 😇,Positif
Great apps👍🏿,Positif
ntap kale pun,Positif
Banyakin lagi promonya,Positif
fast super apps,Positif
Yeah,Positif
"sangat terbantu dgn gojek , memudahkan segala urusan 👍🏾👍🏾👍🏾👍🏾walaupun saya jarang pakai gojek , krn selalu aku handle sendiri tapi jika terlalu sibuk gojek andalan ku",Positif
toopppp,Positif
Oke,Positif
"Sejauh ini belom ada masalah atau kendala, dalam menggunakan apknya",Positif
good apps,Positif
Love it,Positif
Sangat membantu,Positif
Good apps for ride hailing,Positif
"tgl 5 mei 2023 jam 12.09 saya transfer ke bank saya namun sampai saat ini belum masuk juga terus udh bikin laporan yg bales bot doang, kan duitnya mau di pake, gk lg lg deh tf dr gopay ke bank klo begini mah",Negatif
"males dah sama driver gojek, nungguin 2 jam cuman buat pickup barang doang, udah beberapa kali di cancel pasa gak bilang-bilang. berasa di php in, gamau lagi pake gojek wkwk.",Negatif
Gud mamanm,Positif
"setiap gofood pasti kena keterlambatan padahal bukan pake yg ongkir hemat, mana telat bisa sampe setengah jam lebih",Negatif
keren,Positif
"Bagus , cepat",Positif
Mantap men!!,Positif
Go indonesia,Positif
Saya kehilangan nomor hp yang lama dan hendak mengganti dengan yang baru setelah berhasil verifikasi melalui email diminta juga untuk memasukan sandi gopay dan sudah benar tetapi tetap saja salah. Sampai akhirnya meminta bantuan admin gojek niat sekali untuk tetap langganan di aplikasi ini tetapi tidak terbantu oleh adminnya dan di lupakan begitu saja. Sudah 5 bulan berusaha tetapi detik ini saya menyerah dan akan meninggalkan apk gojek. Bye,Negatif
Mantap driver ramah dan cepat,Positif
"Kebanyakan driver gaptek, gosend multi stop gk paham. Cari lokasi sesuai titik gk paham. Sikap driver mostly bisanya ngoceh2, nyalahin customer.",Negatif
Selalu setia menggunakan gojek😊,Positif
Bisnis lebih lancar 👍👍👍👍,Positif
gtu,Positif
👍🏼👍🏼👍🏼👍🏼👍🏼,Positif
Bannyak promo dan user friendly,Positif
"Hati2 pakai aplikasi gopay di alfamart, jika transaksi gagal padahal sukses DANA TIDAK BISA KEMBALI, akhirnya kecewa krn bayar pakai uang kas juga. Kalo begitu 1 transaksi 2x bayar. Bayar Kas dan bayar gopay juga. Hadeeeh!",Negatif
